Kab_Kota,Kode_Kab,provinsi,X,Y,tahun,suhu
HALMAHERA BARAT,8201,MALUKU UTARA,127.5896654,1.3641626,2016,31.38667417
HALMAHERA TENGAH,8202,MALUKU UTARA,128.2821939,0.4027421,2016,32.30053869
KEPULAUAN SULA,8205,MALUKU UTARA,125.8390744,-1.9632966,2016,30.31469336
HALMAHERA SELATAN,8204,MALUKU UTARA,127.7020088,-0.8196032,2016,31.19687048
HALMAHERA UTARA,8203,MALUKU UTARA,127.8310623,1.542313,2016,32.117813
HALMAHERA TIMUR,8206,MALUKU UTARA,128.3085556,1.0311732,2016,31.11392227
PULAU MOROTAI,8207,MALUKU UTARA,128.4483581,2.3165784,2016,30.77242319
PULAU TALIABU,8208,MALUKU UTARA,124.7406424,-1.81886,2016,30.28932851
KOTA TERNATE,8271,MALUKU UTARA,127.1725751,0.8388389,2016,31.80032975
KOTA TIDORE KEPULAUAN,8272,MALUKU UTARA,127.6736698,0.4851958,2016,31.15827279
HALMAHERA BARAT,8201,MALUKU UTARA,127.5896654,1.3641626,2017,30.9583105
HALMAHERA TENGAH,8202,MALUKU UTARA,128.2821939,0.4027421,2017,32.16637564
KEPULAUAN SULA,8205,MALUKU UTARA,125.8390744,-1.9632966,2017,30.05191221
HALMAHERA SELATAN,8204,MALUKU UTARA,127.7020088,-0.8196032,2017,31.23263499
HALMAHERA UTARA,8203,MALUKU UTARA,127.8310623,1.542313,2017,31.74532971
HALMAHERA TIMUR,8206,MALUKU UTARA,128.3085556,1.0311732,2017,31.13378889
PULAU MOROTAI,8207,MALUKU UTARA,128.4483581,2.3165784,2017,30.60484923
PULAU TALIABU,8208,MALUKU UTARA,124.7406424,-1.81886,2017,29.94918455
KOTA TERNATE,8271,MALUKU UTARA,127.1725751,0.8388389,2017,30.72041323
KOTA TIDORE KEPULAUAN,8272,MALUKU UTARA,127.6736698,0.4851958,2017,31.01791283
HALMAHERA BARAT,8201,MALUKU UTARA,127.5896654,1.3641626,2018,31.40242714
HALMAHERA TENGAH,8202,MALUKU UTARA,128.2821939,0.4027421,2018,32.063285
KEPULAUAN SULA,8205,MALUKU UTARA,125.8390744,-1.9632966,2018,29.91854866
HALMAHERA SELATAN,8204,MALUKU UTARA,127.7020088,-0.8196032,2018,30.91689221
HALMAHERA UTARA,8203,MALUKU UTARA,127.8310623,1.542313,2018,32.25133122
HALMAHERA TIMUR,8206,MALUKU UTARA,128.3085556,1.0311732,2018,31.2790606
PULAU MOROTAI,8207,MALUKU UTARA,128.4483581,2.3165784,2018,31.11992373
PULAU TALIABU,8208,MALUKU UTARA,124.7406424,-1.81886,2018,29.90927404
KOTA TERNATE,8271,MALUKU UTARA,127.1725751,0.8388389,2018,30.53997715
KOTA TIDORE KEPULAUAN,8272,MALUKU UTARA,127.6736698,0.4851958,2018,30.7651446
HALMAHERA BARAT,8201,MALUKU UTARA,127.5896654,1.3641626,2019,31.10050587
HALMAHERA TENGAH,8202,MALUKU UTARA,128.2821939,0.4027421,2019,31.41525304
KEPULAUAN SULA,8205,MALUKU UTARA,125.8390744,-1.9632966,2019,29.1644769
HALMAHERA SELATAN,8204,MALUKU UTARA,127.7020088,-0.8196032,2019,30.55887252
HALMAHERA UTARA,8203,MALUKU UTARA,127.8310623,1.542313,2019,32.0120013
HALMAHERA TIMUR,8206,MALUKU UTARA,128.3085556,1.0311732,2019,31.1309731
PULAU MOROTAI,8207,MALUKU UTARA,128.4483581,2.3165784,2019,31.24552108
PULAU TALIABU,8208,MALUKU UTARA,124.7406424,-1.81886,2019,29.34284354
KOTA TERNATE,8271,MALUKU UTARA,127.1725751,0.8388389,2019,30.19195033
KOTA TIDORE KEPULAUAN,8272,MALUKU UTARA,127.6736698,0.4851958,2019,30.4499288
HALMAHERA BARAT,8201,MALUKU UTARA,127.5896654,1.3641626,2020,30.86199599
HALMAHERA TENGAH,8202,MALUKU UTARA,128.2821939,0.4027421,2020,31.62924477
KEPULAUAN SULA,8205,MALUKU UTARA,125.8390744,-1.9632966,2020,29.29808304
HALMAHERA SELATAN,8204,MALUKU UTARA,127.7020088,-0.8196032,2020,30.80210694
HALMAHERA UTARA,8203,MALUKU UTARA,127.8310623,1.542313,2020,31.72707114
HALMAHERA TIMUR,8206,MALUKU UTARA,128.3085556,1.0311732,2020,30.87218697
PULAU MOROTAI,8207,MALUKU UTARA,128.4483581,2.3165784,2020,30.14015752
PULAU TALIABU,8208,MALUKU UTARA,124.7406424,-1.81886,2020,29.9374866
KOTA TERNATE,8271,MALUKU UTARA,127.1725751,0.8388389,2020,30.40209667
KOTA TIDORE KEPULAUAN,8272,MALUKU UTARA,127.6736698,0.4851958,2020,30.61337352
HALMAHERA BARAT,8201,MALUKU UTARA,127.5896654,1.3641626,2021,30.95403686
HALMAHERA TENGAH,8202,MALUKU UTARA,128.2821939,0.4027421,2021,31.91835691
KEPULAUAN SULA,8205,MALUKU UTARA,125.8390744,-1.9632966,2021,29.45883367
HALMAHERA SELATAN,8204,MALUKU UTARA,127.7020088,-0.8196032,2021,30.49708759
HALMAHERA UTARA,8203,MALUKU UTARA,127.8310623,1.542313,2021,31.82169976
HALMAHERA TIMUR,8206,MALUKU UTARA,128.3085556,1.0311732,2021,30.80969444
PULAU MOROTAI,8207,MALUKU UTARA,128.4483581,2.3165784,2021,30.6583708
PULAU TALIABU,8208,MALUKU UTARA,124.7406424,-1.81886,2021,29.61897851
KOTA TERNATE,8271,MALUKU UTARA,127.1725751,0.8388389,2021,30.16564588
KOTA TIDORE KEPULAUAN,8272,MALUKU UTARA,127.6736698,0.4851958,2021,30.53874452
HALMAHERA BARAT,8201,MALUKU UTARA,127.5896654,1.3641626,2022,30.63410012
HALMAHERA TENGAH,8202,MALUKU UTARA,128.2821939,0.4027421,2022,31.46149269
KEPULAUAN SULA,8205,MALUKU UTARA,125.8390744,-1.9632966,2022,29.57854659
HALMAHERA SELATAN,8204,MALUKU UTARA,127.7020088,-0.8196032,2022,30.39378753
HALMAHERA UTARA,8203,MALUKU UTARA,127.8310623,1.542313,2022,31.6775534
HALMAHERA TIMUR,8206,MALUKU UTARA,128.3085556,1.0311732,2022,30.79876391
PULAU MOROTAI,8207,MALUKU UTARA,128.4483581,2.3165784,2022,30.2769809
PULAU TALIABU,8208,MALUKU UTARA,124.7406424,-1.81886,2022,29.91334124
KOTA TERNATE,8271,MALUKU UTARA,127.1725751,0.8388389,2022,29.72573914
KOTA TIDORE KEPULAUAN,8272,MALUKU UTARA,127.6736698,0.4851958,2022,30.07179655
HALMAHERA BARAT,8201,MALUKU UTARA,127.5896654,1.3641626,2023,31.54685339
HALMAHERA TENGAH,8202,MALUKU UTARA,128.2821939,0.4027421,2023,32.15616282
KEPULAUAN SULA,8205,MALUKU UTARA,125.8390744,-1.9632966,2023,30.13130911
HALMAHERA SELATAN,8204,MALUKU UTARA,127.7020088,-0.8196032,2023,30.70519002
HALMAHERA UTARA,8203,MALUKU UTARA,127.8310623,1.542313,2023,32.25104182
HALMAHERA TIMUR,8206,MALUKU UTARA,128.3085556,1.0311732,2023,31.51630534
PULAU MOROTAI,8207,MALUKU UTARA,128.4483581,2.3165784,2023,31.05571218
PULAU TALIABU,8208,MALUKU UTARA,124.7406424,-1.81886,2023,29.70929006
KOTA TERNATE,8271,MALUKU UTARA,127.1725751,0.8388389,2023,30.75080292
KOTA TIDORE KEPULAUAN,8272,MALUKU UTARA,127.6736698,0.4851958,2023,31.00385849
HALMAHERA BARAT,8201,MALUKU UTARA,127.5896654,1.3641626,2024,30.75792491
HALMAHERA TENGAH,8202,MALUKU UTARA,128.2821939,0.4027421,2024,32.4496396
KEPULAUAN SULA,8205,MALUKU UTARA,125.8390744,-1.9632966,2024,30.03392702
HALMAHERA SELATAN,8204,MALUKU UTARA,127.7020088,-0.8196032,2024,31.27490346
HALMAHERA UTARA,8203,MALUKU UTARA,127.8310623,1.542313,2024,31.93599172
HALMAHERA TIMUR,8206,MALUKU UTARA,128.3085556,1.0311732,2024,31.16365419
PULAU MOROTAI,8207,MALUKU UTARA,128.4483581,2.3165784,2024,30.6378346
PULAU TALIABU,8208,MALUKU UTARA,124.7406424,-1.81886,2024,30.90561131
KOTA TERNATE,8271,MALUKU UTARA,127.1725751,0.8388389,2024,30.16203666
KOTA TIDORE KEPULAUAN,8272,MALUKU UTARA,127.6736698,0.4851958,2024,30.98069864
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2015,32.20642574
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2015,33.50201835
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2015,34.3042723
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2015,36.53232557
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2015,35.17684436
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2015,34.03730725
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2015,35.55859615
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2015,35.30825841
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2015,39.65690481
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2015,36.68636449
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2016,31.52874278
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2016,32.62214578
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2016,33.63025809
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2016,35.2005918
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2016,35.04027405
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2016,33.02318482
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2016,33.60876836
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2016,34.27531858
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2016,40.313889
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2016,34.47211711
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2017,31.19512665
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2017,32.58635296
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2017,32.90796884
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2017,34.3674844
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2017,34.0651223
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2017,32.74259366
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2017,33.73467055
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2017,34.42119414
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2017,38.76155471
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2017,35.7023897
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2018,32.05504819
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2018,33.50011804
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2018,34.3000635
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2018,36.42387423
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2018,34.64263275
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2018,34.01243491
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2018,35.8404709
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2018,35.51083561
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2018,39.29369641
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2018,37.44778248
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2019,32.42850522
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2019,33.43659275
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2019,34.43248224
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2019,36.59057664
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2019,35.21734467
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2019,34.48605383
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2019,36.4151959
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2019,35.85208018
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2019,39.25974399
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2019,37.31523835
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2020,31.99824665
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2020,33.36566038
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2020,33.82416835
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2020,35.61621686
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2020,34.81182738
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2020,33.96679176
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2020,35.76076799
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2020,35.47350705
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2020,39.07812433
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2020,37.9230885
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2021,31.03618954
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2021,32.12866366
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2021,32.70666531
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2021,34.184493
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2021,33.63108619
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2021,32.99546399
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2021,35.01457353
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2021,34.95812645
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2021,38.16314519
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2021,37.24077785
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2022,30.5499425
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2022,31.02006539
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2022,32.72837491
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2022,33.78094617
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2022,32.62046743
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2022,32.38751004
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2022,33.46035696
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2022,33.62572278
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2022,38.04035976
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2022,35.01897978
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2023,31.86168603
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2023,33.09591944
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2023,33.89593357
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2023,35.77903871
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2023,34.64865884
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2023,34.06964694
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2023,36.1099526
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2023,35.44973186
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2023,39.31438629
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2023,37.56242597
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2024,32.44165973
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2024,32.28680558
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2024,35.79050057
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2024,35.99819266
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2024,33.0746058
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2024,32.46751344
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2024,33.38987831
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2024,32.67896946
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2024,43.21152616
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2024,33.78123924
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2015,37.47559113
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2015,33.24248354
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2015,34.34005475
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2015,33.66275402
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2015,32.92281379
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2015,31.51639241
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2015,33.41582721
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2015,31.51918811
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2015,38.01065003
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2015,32.64462784
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2015,37.46742489
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2015,35.31301416
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2015,35.34492975
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2015,31.91516142
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2015,40.82071793
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2015,36.75683809
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2015,40.099461
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2015,34.99736759
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2015,38.44509137
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2015,36.3414663
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2015,36.45249308
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2015,37.33187913
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2016,35.40105478
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2016,33.22656973
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2016,34.22690227
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2016,33.15899759
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2016,32.01203102
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2016,30.97698897
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2016,31.6279743
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2016,30.55655249
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2016,39.03998355
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2016,32.45783364
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2016,35.68980811
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2016,34.31017949
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2016,34.6397912
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2016,30.8990784
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2016,41.28051347
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2016,36.01177591
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2016,40.6094195
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2016,33.19633723
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2016,36.75189503
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2016,35.7421201
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2016,34.9511903
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2016,36.42909872
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2017,36.52620843
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2017,33.16924107
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2017,34.57591161
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2017,33.55486638
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2017,32.63712871
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2017,31.29798284
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2017,32.28515091
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2017,30.52695764
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2017,37.63814456
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2017,32.19600276
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2017,35.74476282
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2017,33.99476011
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2017,34.82421159
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2017,30.71969957
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2017,40.59967098
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2017,35.49944153
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2017,40.02126179
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2017,32.9679742
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2017,37.67113555
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2017,35.68746227
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2017,34.9596096
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2017,36.35497234
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2018,37.09810891
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2018,33.51291724
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2018,34.4204624
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2018,33.47675511
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2018,32.56248209
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2018,31.41865046
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2018,33.25598612
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2018,31.02187772
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2018,37.77044167
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2018,33.12443472
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2018,36.63088256
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2018,35.86519135
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2018,35.62351305
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2018,31.58170016
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2018,40.26790265
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2018,36.95852251
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2018,40.25207948
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2018,34.18975366
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2018,37.60860223
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2018,36.11873717
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2018,35.9889988
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2018,37.0743704
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2019,37.65831083
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2019,33.62735503
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2019,34.62041703
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2019,33.55432577
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2019,32.80834768
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2019,31.61697354
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2019,33.76687636
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2019,31.47763526
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2019,37.51789001
