Kab_Kota,Kode_Kab,provinsi,X,Y,tahun,ndvi
BANYUASIN,1607,SUMATERA SELATAN,104.666315,-2.4905403,2023,0.583381817
OGAN KOMERING ULU SELATAN,1609,SUMATERA SELATAN,103.9152406,-4.5902472,2023,0.73533309
OGAN KOMERING ULU TIMUR,1608,SUMATERA SELATAN,104.5679225,-4.0688726,2023,0.636578354
OGAN ILIR,1610,SUMATERA SELATAN,104.6009031,-3.409978,2023,0.602311201
EMPAT LAWANG,1611,SUMATERA SELATAN,102.9535959,-3.7519436,2023,0.726722104
PENUKAL ABAB LEMATANG ILIR,1612,SUMATERA SELATAN,103.9832917,-3.2129343,2023,0.643472581
MUSI RAWAS UTARA,1613,SUMATERA SELATAN,102.7358396,-2.7443987,2023,0.686564868
KOTA PALEMBANG,1671,SUMATERA SELATAN,104.7315427,-2.9732835,2023,0.41079903
KOTA PRABUMULIH,1674,SUMATERA SELATAN,104.2293879,-3.4528351,2023,0.648152927
KOTA PAGAR ALAM,1672,SUMATERA SELATAN,103.2626737,-4.1091117,2023,0.676932514
KOTA LUBUKLINGGAU,1673,SUMATERA SELATAN,102.8793581,-3.2635241,2023,0.705386167
OGAN KOMERING ULU,1601,SUMATERA SELATAN,104.0938295,-4.1006701,2024,0.724871679
OGAN KOMERING ILIR,1602,SUMATERA SELATAN,105.3906813,-3.3431734,2024,0.654054734
MUARA ENIM,1603,SUMATERA SELATAN,104.0015652,-3.6358342,2024,0.672833164
LAHAT,1604,SUMATERA SELATAN,103.3853243,-3.8305572,2024,0.713965768
MUSI RAWAS,1605,SUMATERA SELATAN,103.1452212,-3.1667311,2024,0.678869367
MUSI BANYUASIN,1606,SUMATERA SELATAN,103.8295761,-2.443964,2024,0.672530106
BANYUASIN,1607,SUMATERA SELATAN,104.666315,-2.4905403,2024,0.64556302
OGAN KOMERING ULU SELATAN,1609,SUMATERA SELATAN,103.9152406,-4.5902472,2024,0.723617867
OGAN KOMERING ULU TIMUR,1608,SUMATERA SELATAN,104.5679225,-4.0688726,2024,0.635528247
OGAN ILIR,1610,SUMATERA SELATAN,104.6009031,-3.409978,2024,0.627178023
EMPAT LAWANG,1611,SUMATERA SELATAN,102.9535959,-3.7519436,2024,0.731719654
PENUKAL ABAB LEMATANG ILIR,1612,SUMATERA SELATAN,103.9832917,-3.2129343,2024,0.652342948
MUSI RAWAS UTARA,1613,SUMATERA SELATAN,102.7358396,-2.7443987,2024,0.676151744
KOTA PALEMBANG,1671,SUMATERA SELATAN,104.7315427,-2.9732835,2024,0.448393262
KOTA PRABUMULIH,1674,SUMATERA SELATAN,104.2293879,-3.4528351,2024,0.650383934
KOTA PAGAR ALAM,1672,SUMATERA SELATAN,103.2626737,-4.1091117,2024,0.696796236
KOTA LUBUKLINGGAU,1673,SUMATERA SELATAN,102.8793581,-3.2635241,2024,0.694624064
NIAS,1204,SUMATERA UTARA,97.7317711,1.0650239,2015,0.738128737
MANDAILING NATAL,1213,SUMATERA UTARA,99.3694291,0.7743748,2015,0.754856757
TAPANULI SELATAN,1203,SUMATERA UTARA,99.2580678,1.4927566,2015,0.718748339
TAPANULI TENGAH,1201,SUMATERA UTARA,98.6611402,1.8350669,2015,0.775900744
TAPANULI UTARA,1202,SUMATERA UTARA,99.0716886,1.9894967,2015,0.694272168
TOBA SAMOSIR,1212,SUMATERA UTARA,99.2642079,2.3797343,2015,0.649236458
LABUHANBATU,1210,SUMATERA UTARA,100.0564038,2.2787247,2015,0.666100775
ASAHAN,1209,SUMATERA UTARA,99.5625628,2.8023688,2015,0.708682226
SIMALUNGUN,1208,SUMATERA UTARA,99.0330607,2.9768426,2015,0.686212282
DAIRI,1211,SUMATERA UTARA,98.2673199,2.8436058,2015,0.738752512
KARO,1206,SUMATERA UTARA,98.2960322,3.12068,2015,0.682152576
DELI SERDANG,1207,SUMATERA UTARA,98.6940648,3.4800962,2015,0.644345859
LANGKAT,1205,SUMATERA UTARA,98.2202379,3.7107753,2015,0.711886904
NIAS SELATAN,1214,SUMATERA UTARA,98.1035145,0.3207905,2015,0.70353852
HUMBANG HASUNDUTAN,1216,SUMATERA UTARA,98.5714993,2.2713002,2015,0.732262707
PAKPAK BHARAT,1215,SUMATERA UTARA,98.2406637,2.5541271,2015,0.771497567
SAMOSIR,1217,SUMATERA UTARA,98.721351,2.5588038,2015,0.657099303
SERDANG BEDAGAI,1218,SUMATERA UTARA,99.057535,3.366424,2015,0.692977774
BATU BARA,1219,SUMATERA UTARA,99.4750305,3.2339939,2015,0.649186243
PADANG LAWAS UTARA,1220,SUMATERA UTARA,99.7574521,1.5932562,2015,0.704586781
PADANG LAWAS,1221,SUMATERA UTARA,99.8441209,1.1404036,2015,0.694787991
LABUHANBATU SELATAN,1222,SUMATERA UTARA,100.1305365,1.8388739,2015,0.688539476
LABUHANBATU UTARA,1223,SUMATERA UTARA,99.7524718,2.406297,2015,0.699721882
NIAS UTARA,1224,SUMATERA UTARA,97.3554774,1.3127826,2015,0.721799244
NIAS BARAT,1225,SUMATERA UTARA,97.4951733,1.0289172,2015,0.749856159
KOTA SIBOLGA,1273,SUMATERA UTARA,98.7859056,1.7383645,2015,0.603244667
KOTA TANJUNG BALAI,1274,SUMATERA UTARA,99.7949882,2.9644154,2015,0.607684935
KOTA PEMATANGSIANTAR,1272,SUMATERA UTARA,99.0587641,2.9622027,2015,0.582437767
KOTA TEBING TINGGI,1276,SUMATERA UTARA,99.1557077,3.3283605,2015,0.557237551
KOTA MEDAN,1271,SUMATERA UTARA,98.6679852,3.6276587,2015,0.377491161
KOTA BINJAI,1275,SUMATERA UTARA,98.4887113,3.599493,2015,0.647714117
KOTA PADANG SIDIMPUAN,1277,SUMATERA UTARA,99.2807966,1.3963111,2015,0.670994294
KOTA GUNUNGSITOLI,1278,SUMATERA UTARA,97.5830892,1.2650947,2015,0.739688828
NIAS,1204,SUMATERA UTARA,97.7317711,1.0650239,2016,0.714671891
MANDAILING NATAL,1213,SUMATERA UTARA,99.3694291,0.7743748,2016,0.734486343
TAPANULI SELATAN,1203,SUMATERA UTARA,99.2580678,1.4927566,2016,0.704245471
TAPANULI TENGAH,1201,SUMATERA UTARA,98.6611402,1.8350669,2016,0.744424649
TAPANULI UTARA,1202,SUMATERA UTARA,99.0716886,1.9894967,2016,0.650965384
TOBA SAMOSIR,1212,SUMATERA UTARA,99.2642079,2.3797343,2016,0.624227817
LABUHANBATU,1210,SUMATERA UTARA,100.0564038,2.2787247,2016,0.692881357
ASAHAN,1209,SUMATERA UTARA,99.5625628,2.8023688,2016,0.717436427
SIMALUNGUN,1208,SUMATERA UTARA,99.0330607,2.9768426,2016,0.690583482
DAIRI,1211,SUMATERA UTARA,98.2673199,2.8436058,2016,0.677332492
KARO,1206,SUMATERA UTARA,98.2960322,3.12068,2016,0.604614935
DELI SERDANG,1207,SUMATERA UTARA,98.6940648,3.4800962,2016,0.639782796
LANGKAT,1205,SUMATERA UTARA,98.2202379,3.7107753,2016,0.704869523
NIAS SELATAN,1214,SUMATERA UTARA,98.1035145,0.3207905,2016,0.699692451
HUMBANG HASUNDUTAN,1216,SUMATERA UTARA,98.5714993,2.2713002,2016,0.680375003
PAKPAK BHARAT,1215,SUMATERA UTARA,98.2406637,2.5541271,2016,0.709632789
SAMOSIR,1217,SUMATERA UTARA,98.721351,2.5588038,2016,0.600572334
SERDANG BEDAGAI,1218,SUMATERA UTARA,99.057535,3.366424,2016,0.686818029
BATU BARA,1219,SUMATERA UTARA,99.4750305,3.2339939,2016,0.649839728
PADANG LAWAS UTARA,1220,SUMATERA UTARA,99.7574521,1.5932562,2016,0.720321602
PADANG LAWAS,1221,SUMATERA UTARA,99.8441209,1.1404036,2016,0.701202395
LABUHANBATU SELATAN,1222,SUMATERA UTARA,100.1305365,1.8388739,2016,0.746507735
LABUHANBATU UTARA,1223,SUMATERA UTARA,99.7524718,2.406297,2016,0.720568667
NIAS UTARA,1224,SUMATERA UTARA,97.3554774,1.3127826,2016,0.720253665
NIAS BARAT,1225,SUMATERA UTARA,97.4951733,1.0289172,2016,0.725476925
KOTA SIBOLGA,1273,SUMATERA UTARA,98.7859056,1.7383645,2016,0.553783235
KOTA TANJUNG BALAI,1274,SUMATERA UTARA,99.7949882,2.9644154,2016,0.597515549
KOTA PEMATANGSIANTAR,1272,SUMATERA UTARA,99.0587641,2.9622027,2016,0.606674579
KOTA TEBING TINGGI,1276,SUMATERA UTARA,99.1557077,3.3283605,2016,0.564963516
KOTA MEDAN,1271,SUMATERA UTARA,98.6679852,3.6276587,2016,0.383844512
KOTA BINJAI,1275,SUMATERA UTARA,98.4887113,3.599493,2016,0.620049553
KOTA PADANG SIDIMPUAN,1277,SUMATERA UTARA,99.2807966,1.3963111,2016,0.637403912
KOTA GUNUNGSITOLI,1278,SUMATERA UTARA,97.5830892,1.2650947,2016,0.672465497
NIAS,1204,SUMATERA UTARA,97.7317711,1.0650239,2017,0.756685884
MANDAILING NATAL,1213,SUMATERA UTARA,99.3694291,0.7743748,2017,0.763825604
TAPANULI SELATAN,1203,SUMATERA UTARA,99.2580678,1.4927566,2017,0.743599677
TAPANULI TENGAH,1201,SUMATERA UTARA,98.6611402,1.8350669,2017,0.767088749
TAPANULI UTARA,1202,SUMATERA UTARA,99.0716886,1.9894967,2017,0.685826571
TOBA SAMOSIR,1212,SUMATERA UTARA,99.2642079,2.3797343,2017,0.650825182
LABUHANBATU,1210,SUMATERA UTARA,100.0564038,2.2787247,2017,0.710842543
ASAHAN,1209,SUMATERA UTARA,99.5625628,2.8023688,2017,0.698588206
SIMALUNGUN,1208,SUMATERA UTARA,99.0330607,2.9768426,2017,0.663696926
DAIRI,1211,SUMATERA UTARA,98.2673199,2.8436058,2017,0.676960097
KARO,1206,SUMATERA UTARA,98.2960322,3.12068,2017,0.636596485
DELI SERDANG,1207,SUMATERA UTARA,98.6940648,3.4800962,2017,0.629594582
LANGKAT,1205,SUMATERA UTARA,98.2202379,3.7107753,2017,0.702081384
NIAS SELATAN,1214,SUMATERA UTARA,98.1035145,0.3207905,2017,0.717830751
HUMBANG HASUNDUTAN,1216,SUMATERA UTARA,98.5714993,2.2713002,2017,0.705664354
PAKPAK BHARAT,1215,SUMATERA UTARA,98.2406637,2.5541271,2017,0.740594959
SAMOSIR,1217,SUMATERA UTARA,98.721351,2.5588038,2017,0.614174736
SERDANG BEDAGAI,1218,SUMATERA UTARA,99.057535,3.366424,2017,0.66187075
BATU BARA,1219,SUMATERA UTARA,99.4750305,3.2339939,2017,0.630626209
PADANG LAWAS UTARA,1220,SUMATERA UTARA,99.7574521,1.5932562,2017,0.771177495
PADANG LAWAS,1221,SUMATERA UTARA,99.8441209,1.1404036,2017,0.737970195
LABUHANBATU SELATAN,1222,SUMATERA UTARA,100.1305365,1.8388739,2017,0.764206147
LABUHANBATU UTARA,1223,SUMATERA UTARA,99.7524718,2.406297,2017,0.724557077
NIAS UTARA,1224,SUMATERA UTARA,97.3554774,1.3127826,2017,0.751793361
NIAS BARAT,1225,SUMATERA UTARA,97.4951733,1.0289172,2017,0.7716948
KOTA SIBOLGA,1273,SUMATERA UTARA,98.7859056,1.7383645,2017,0.58235507
KOTA TANJUNG BALAI,1274,SUMATERA UTARA,99.7949882,2.9644154,2017,0.573872924
KOTA PEMATANGSIANTAR,1272,SUMATERA UTARA,99.0587641,2.9622027,2017,0.571194054
KOTA TEBING TINGGI,1276,SUMATERA UTARA,99.1557077,3.3283605,2017,0.562298403
KOTA MEDAN,1271,SUMATERA UTARA,98.6679852,3.6276587,2017,0.389312261
KOTA BINJAI,1275,SUMATERA UTARA,98.4887113,3.599493,2017,0.616493517
KOTA PADANG SIDIMPUAN,1277,SUMATERA UTARA,99.2807966,1.3963111,2017,0.673818489
KOTA GUNUNGSITOLI,1278,SUMATERA UTARA,97.5830892,1.2650947,2017,0.707231767
NIAS,1204,SUMATERA UTARA,97.7317711,1.0650239,2018,0.702930862
MANDAILING NATAL,1213,SUMATERA UTARA,99.3694291,0.7743748,2018,0.732795224
TAPANULI SELATAN,1203,SUMATERA UTARA,99.2580678,1.4927566,2018,0.71059949
TAPANULI TENGAH,1201,SUMATERA UTARA,98.6611402,1.8350669,2018,0.716918501
TAPANULI UTARA,1202,SUMATERA UTARA,99.0716886,1.9894967,2018,0.659651837
TOBA SAMOSIR,1212,SUMATERA UTARA,99.2642079,2.3797343,2018,0.644215133
LABUHANBATU,1210,SUMATERA UTARA,100.0564038,2.2787247,2018,0.678696005
ASAHAN,1209,SUMATERA UTARA,99.5625628,2.8023688,2018,0.704774711
SIMALUNGUN,1208,SUMATERA UTARA,99.0330607,2.9768426,2018,0.68187013
DAIRI,1211,SUMATERA UTARA,98.2673199,2.8436058,2018,0.688617367
KARO,1206,SUMATERA UTARA,98.2960322,3.12068,2018,0.643225406
DELI SERDANG,1207,SUMATERA UTARA,98.6940648,3.4800962,2018,0.64057114
LANGKAT,1205,SUMATERA UTARA,98.2202379,3.7107753,2018,0.712008149
NIAS SELATAN,1214,SUMATERA UTARA,98.1035145,0.3207905,2018,0.68091971
HUMBANG HASUNDUTAN,1216,SUMATERA UTARA,98.5714993,2.2713002,2018,0.689232437
PAKPAK BHARAT,1215,SUMATERA UTARA,98.2406637,2.5541271,2018,0.72100236
SAMOSIR,1217,SUMATERA UTARA,98.721351,2.5588038,2018,0.61525869
SERDANG BEDAGAI,1218,SUMATERA UTARA,99.057535,3.366424,2018,0.671361402
BATU BARA,1219,SUMATERA UTARA,99.4750305,3.2339939,2018,0.596293101
PADANG LAWAS UTARA,1220,SUMATERA UTARA,99.7574521,1.5932562,2018,0.75393034
PADANG LAWAS,1221,SUMATERA UTARA,99.8441209,1.1404036,2018,0.723869463
LABUHANBATU SELATAN,1222,SUMATERA UTARA,100.1305365,1.8388739,2018,0.731410846
LABUHANBATU UTARA,1223,SUMATERA UTARA,99.7524718,2.406297,2018,0.727180367
NIAS UTARA,1224,SUMATERA UTARA,97.3554774,1.3127826,2018,0.700443668
NIAS BARAT,1225,SUMATERA UTARA,97.4951733,1.0289172,2018,0.726505486
KOTA SIBOLGA,1273,SUMATERA UTARA,98.7859056,1.7383645,2018,0.56042872
KOTA TANJUNG BALAI,1274,SUMATERA UTARA,99.7949882,2.9644154,2018,0.56147144
KOTA PEMATANGSIANTAR,1272,SUMATERA UTARA,99.0587641,2.9622027,2018,0.554492444
KOTA TEBING TINGGI,1276,SUMATERA UTARA,99.1557077,3.3283605,2018,0.547203184
KOTA MEDAN,1271,SUMATERA UTARA,98.6679852,3.6276587,2018,0.385318658
KOTA BINJAI,1275,SUMATERA UTARA,98.4887113,3.599493,2018,0.625307814
KOTA PADANG SIDIMPUAN,1277,SUMATERA UTARA,99.2807966,1.3963111,2018,0.648116588
KOTA GUNUNGSITOLI,1278,SUMATERA UTARA,97.5830892,1.2650947,2018,0.684349043
NIAS,1204,SUMATERA UTARA,97.7317711,1.0650239,2019,0.727973558
MANDAILING NATAL,1213,SUMATERA UTARA,99.3694291,0.7743748,2019,0.743112575
TAPANULI SELATAN,1203,SUMATERA UTARA,99.2580678,1.4927566,2019,0.70065282
TAPANULI TENGAH,1201,SUMATERA UTARA,98.6611402,1.8350669,2019,0.744708154
TAPANULI UTARA,1202,SUMATERA UTARA,99.0716886,1.9894967,2019,0.68147551
TOBA SAMOSIR,1212,SUMATERA UTARA,99.2642079,2.3797343,2019,0.651454932
LABUHANBATU,1210,SUMATERA UTARA,100.0564038,2.2787247,2019,0.712523457
ASAHAN,1209,SUMATERA UTARA,99.5625628,2.8023688,2019,0.708106067
SIMALUNGUN,1208,SUMATERA UTARA,99.0330607,2.9768426,2019,0.701180883
DAIRI,1211,SUMATERA UTARA,98.2673199,2.8436058,2019,0.732060174
KARO,1206,SUMATERA UTARA,98.2960322,3.12068,2019,0.680127368
DELI SERDANG,1207,SUMATERA UTARA,98.6940648,3.4800962,2019,0.657388362
LANGKAT,1205,SUMATERA UTARA,98.2202379,3.7107753,2019,0.719649485
NIAS SELATAN,1214,SUMATERA UTARA,98.1035145,0.3207905,2019,0.680246624
HUMBANG HASUNDUTAN,1216,SUMATERA UTARA,98.5714993,2.2713002,2019,0.717526193
PAKPAK BHARAT,1215,SUMATERA UTARA,98.2406637,2.5541271,2019,0.769058491
SAMOSIR,1217,SUMATERA UTARA,98.721351,2.5588038,2019,0.647106659
SERDANG BEDAGAI,1218,SUMATERA UTARA,99.057535,3.366424,2019,0.698794556
BATU BARA,1219,SUMATERA UTARA,99.4750305,3.2339939,2019,0.641582231
PADANG LAWAS UTARA,1220,SUMATERA UTARA,99.7574521,1.5932562,2019,0.730300439
PADANG LAWAS,1221,SUMATERA UTARA,99.8441209,1.1404036,2019,0.706050206
LABUHANBATU SELATAN,1222,SUMATERA UTARA,100.1305365,1.8388739,2019,0.731475788
LABUHANBATU UTARA,1223,SUMATERA UTARA,99.7524718,2.406297,2019,0.729630773
NIAS UTARA,1224,SUMATERA UTARA,97.3554774,1.3127826,2019,0.716433973
NIAS BARAT,1225,SUMATERA UTARA,97.4951733,1.0289172,2019,0.718517198
KOTA SIBOLGA,1273,SUMATERA UTARA,98.7859056,1.7383645,2019,0.565133917
KOTA TANJUNG BALAI,1274,SUMATERA UTARA,99.7949882,2.9644154,2019,0.551810167
KOTA PEMATANGSIANTAR,1272,SUMATERA UTARA,99.0587641,2.9622027,2019,0.591786926
KOTA TEBING TINGGI,1276,SUMATERA UTARA,99.1557077,3.3283605,2019,0.583819217
KOTA MEDAN,1271,SUMATERA UTARA,98.6679852,3.6276587,2019,0.376770508
KOTA BINJAI,1275,SUMATERA UTARA,98.4887113,3.599493,2019,0.612501761
KOTA PADANG SIDIMPUAN,1277,SUMATERA UTARA,99.2807966,1.3963111,2019,0.643165464
KOTA GUNUNGSITOLI,1278,SUMATERA UTARA,97.5830892,1.2650947,2019,0.743955951
NIAS,1204,SUMATERA UTARA,97.7317711,1.0650239,2020,0.726213108
MANDAILING NATAL,1213,SUMATERA UTARA,99.3694291,0.7743748,2020,0.7631719
TAPANULI SELATAN,1203,SUMATERA UTARA,99.2580678,1.4927566,2020,0.717986496
TAPANULI TENGAH,1201,SUMATERA UTARA,98.6611402,1.8350669,2020,0.764060108
TAPANULI UTARA,1202,SUMATERA UTARA,99.0716886,1.9894967,2020,0.671972752
TOBA SAMOSIR,1212,SUMATERA UTARA,99.2642079,2.3797343,2020,0.628252858
LABUHANBATU,1210,SUMATERA UTARA,100.0564038,2.2787247,2020,0.690125109
ASAHAN,1209,SUMATERA UTARA,99.5625628,2.8023688,2020,0.685794823
SIMALUNGUN,1208,SUMATERA UTARA,99.0330607,2.9768426,2020,0.68140561
DAIRI,1211,SUMATERA UTARA,98.2673199,2.8436058,2020,0.716732261
KARO,1206,SUMATERA UTARA,98.2960322,3.12068,2020,0.638421547
DELI SERDANG,1207,SUMATERA UTARA,98.6940648,3.4800962,2020,0.62439386
LANGKAT,1205,SUMATERA UTARA,98.2202379,3.7107753,2020,0.693436276
NIAS SELATAN,1214,SUMATERA UTARA,98.1035145,0.3207905,2020,0.695597333
HUMBANG HASUNDUTAN,1216,SUMATERA UTARA,98.5714993,2.2713002,2020,0.712602817
PAKPAK BHARAT,1215,SUMATERA UTARA,98.2406637,2.5541271,2020,0.763538271
SAMOSIR,1217,SUMATERA UTARA,98.721351,2.5588038,2020,0.649129497
SERDANG BEDAGAI,1218,SUMATERA UTARA,99.057535,3.366424,2020,0.668141138
BATU BARA,1219,SUMATERA UTARA,99.4750305,3.2339939,2020,0.637490635
PADANG LAWAS UTARA,1220,SUMATERA UTARA,99.7574521,1.5932562,2020,0.728733712
PADANG LAWAS,1221,SUMATERA UTARA,99.8441209,1.1404036,2020,0.706452195
LABUHANBATU SELATAN,1222,SUMATERA UTARA,100.1305365,1.8388739,2020,0.727403211
LABUHANBATU UTARA,1223,SUMATERA UTARA,99.7524718,2.406297,2020,0.707068228
NIAS UTARA,1224,SUMATERA UTARA,97.3554774,1.3127826,2020,0.738166148
NIAS BARAT,1225,SUMATERA UTARA,97.4951733,1.0289172,2020,0.743992007
KOTA SIBOLGA,1273,SUMATERA UTARA,98.7859056,1.7383645,2020,0.59221328
KOTA TANJUNG BALAI,1274,SUMATERA UTARA,99.7949882,2.9644154,2020,0.5552995
KOTA PEMATANGSIANTAR,1272,SUMATERA UTARA,99.0587641,2.9622027,2020,0.56869116
KOTA TEBING TINGGI,1276,SUMATERA UTARA,99.1557077,3.3283605,2020,0.529449529
KOTA MEDAN,1271,SUMATERA UTARA,98.6679852,3.6276587,2020,0.366371402
KOTA BINJAI,1275,SUMATERA UTARA,98.4887113,3.599493,2020,0.623821307
KOTA PADANG SIDIMPUAN,1277,SUMATERA UTARA,99.2807966,1.3963111,2020,0.663757218
KOTA GUNUNGSITOLI,1278,SUMATERA UTARA,97.5830892,1.2650947,2020,0.735843769
NIAS,1204,SUMATERA UTARA,97.7317711,1.0650239,2021,0.738099929
MANDAILING NATAL,1213,SUMATERA UTARA,99.3694291,0.7743748,2021,0.777568717
TAPANULI SELATAN,1203,SUMATERA UTARA,99.2580678,1.4927566,2021,0.763885772
TAPANULI TENGAH,1201,SUMATERA UTARA,98.6611402,1.8350669,2021,0.780840681
TAPANULI UTARA,1202,SUMATERA UTARA,99.0716886,1.9894967,2021,0.729195848
TOBA SAMOSIR,1212,SUMATERA UTARA,99.2642079,2.3797343,2021,0.685766216
LABUHANBATU,1210,SUMATERA UTARA,100.0564038,2.2787247,2021,0.719852368
ASAHAN,1209,SUMATERA UTARA,99.5625628,2.8023688,2021,0.714164801
SIMALUNGUN,1208,SUMATERA UTARA,99.0330607,2.9768426,2021,0.708909974
DAIRI,1211,SUMATERA UTARA,98.2673199,2.8436058,2021,0.727184191
KARO,1206,SUMATERA UTARA,98.2960322,3.12068,2021,0.681687773
DELI SERDANG,1207,SUMATERA UTARA,98.6940648,3.4800962,2021,0.636081192
LANGKAT,1205,SUMATERA UTARA,98.2202379,3.7107753,2021,0.709168634
NIAS SELATAN,1214,SUMATERA UTARA,98.1035145,0.3207905,2021,0.738469312
HUMBANG HASUNDUTAN,1216,SUMATERA UTARA,98.5714993,2.2713002,2021,0.736825998
PAKPAK BHARAT,1215,SUMATERA UTARA,98.2406637,2.5541271,2021,0.787542941
SAMOSIR,1217,SUMATERA UTARA,98.721351,2.5588038,2021,0.662955774
SERDANG BEDAGAI,1218,SUMATERA UTARA,99.057535,3.366424,2021,0.699509189
BATU BARA,1219,SUMATERA UTARA,99.4750305,3.2339939,2021,0.664157575
PADANG LAWAS UTARA,1220,SUMATERA UTARA,99.7574521,1.5932562,2021,0.773436466
PADANG LAWAS,1221,SUMATERA UTARA,99.8441209,1.1404036,2021,0.750549503
LABUHANBATU SELATAN,1222,SUMATERA UTARA,100.1305365,1.8388739,2021,0.764748705
LABUHANBATU UTARA,1223,SUMATERA UTARA,99.7524718,2.406297,2021,0.739656378
NIAS UTARA,1224,SUMATERA UTARA,97.3554774,1.3127826,2021,0.759100266
NIAS BARAT,1225,SUMATERA UTARA,97.4951733,1.0289172,2021,0.767855601
KOTA SIBOLGA,1273,SUMATERA UTARA,98.7859056,1.7383645,2021,0.619002902
KOTA TANJUNG BALAI,1274,SUMATERA UTARA,99.7949882,2.9644154,2021,0.573243132
KOTA PEMATANGSIANTAR,1272,SUMATERA UTARA,99.0587641,2.9622027,2021,0.579190027
KOTA TEBING TINGGI,1276,SUMATERA UTARA,99.1557077,3.3283605,2021,0.592267901
KOTA MEDAN,1271,SUMATERA UTARA,98.6679852,3.6276587,2021,0.382035092
KOTA BINJAI,1275,SUMATERA UTARA,98.4887113,3.599493,2021,0.609086007
KOTA PADANG SIDIMPUAN,1277,SUMATERA UTARA,99.2807966,1.3963111,2021,0.669995742
KOTA GUNUNGSITOLI,1278,SUMATERA UTARA,97.5830892,1.2650947,2021,0.728643299
NIAS,1204,SUMATERA UTARA,97.7317711,1.0650239,2022,0.699260585
MANDAILING NATAL,1213,SUMATERA UTARA,99.3694291,0.7743748,2022,0.71900643
TAPANULI SELATAN,1203,SUMATERA UTARA,99.2580678,1.4927566,2022,0.70851268
TAPANULI TENGAH,1201,SUMATERA UTARA,98.6611402,1.8350669,2022,0.725852285
TAPANULI UTARA,1202,SUMATERA UTARA,99.0716886,1.9894967,2022,0.661186718
TOBA SAMOSIR,1212,SUMATERA UTARA,99.2642079,2.3797343,2022,0.633365584
LABUHANBATU,1210,SUMATERA UTARA,100.0564038,2.2787247,2022,0.710397297
ASAHAN,1209,SUMATERA UTARA,99.5625628,2.8023688,2022,0.673519019
SIMALUNGUN,1208,SUMATERA UTARA,99.0330607,2.9768426,2022,0.620945048
DAIRI,1211,SUMATERA UTARA,98.2673199,2.8436058,2022,0.635398584
KARO,1206,SUMATERA UTARA,98.2960322,3.12068,2022,0.583789097
DELI SERDANG,1207,SUMATERA UTARA,98.6940648,3.4800962,2022,0.589030848
LANGKAT,1205,SUMATERA UTARA,98.2202379,3.7107753,2022,0.665822703
NIAS SELATAN,1214,SUMATERA UTARA,98.1035145,0.3207905,2022,0.679123113
HUMBANG HASUNDUTAN,1216,SUMATERA UTARA,98.5714993,2.2713002,2022,0.650983266
PAKPAK BHARAT,1215,SUMATERA UTARA,98.2406637,2.5541271,2022,0.710640999
SAMOSIR,1217,SUMATERA UTARA,98.721351,2.5588038,2022,0.558760584
SERDANG BEDAGAI,1218,SUMATERA UTARA,99.057535,3.366424,2022,0.624326786
BATU BARA,1219,SUMATERA UTARA,99.4750305,3.2339939,2022,0.571434908
PADANG LAWAS UTARA,1220,SUMATERA UTARA,99.7574521,1.5932562,2022,0.736635849
PADANG LAWAS,1221,SUMATERA UTARA,99.8441209,1.1404036,2022,0.708326246
LABUHANBATU SELATAN,1222,SUMATERA UTARA,100.1305365,1.8388739,2022,0.747399179
LABUHANBATU UTARA,1223,SUMATERA UTARA,99.7524718,2.406297,2022,0.726137685
NIAS UTARA,1224,SUMATERA UTARA,97.3554774,1.3127826,2022,0.70048334
NIAS BARAT,1225,SUMATERA UTARA,97.4951733,1.0289172,2022,0.736000783
KOTA SIBOLGA,1273,SUMATERA UTARA,98.7859056,1.7383645,2022,0.567327864
KOTA TANJUNG BALAI,1274,SUMATERA UTARA,99.7949882,2.9644154,2022,0.568291119
KOTA PEMATANGSIANTAR,1272,SUMATERA UTARA,99.0587641,2.9622027,2022,0.508661705
KOTA TEBING TINGGI,1276,SUMATERA UTARA,99.1557077,3.3283605,2022,0.51724031
KOTA MEDAN,1271,SUMATERA UTARA,98.6679852,3.6276587,2022,0.350820969
KOTA BINJAI,1275,SUMATERA UTARA,98.4887113,3.599493,2022,0.581146669
KOTA PADANG SIDIMPUAN,1277,SUMATERA UTARA,99.2807966,1.3963111,2022,0.638212357
KOTA GUNUNGSITOLI,1278,SUMATERA UTARA,97.5830892,1.2650947,2022,0.677066013
NIAS,1204,SUMATERA UTARA,97.7317711,1.0650239,2023,0.701625112
MANDAILING NATAL,1213,SUMATERA UTARA,99.3694291,0.7743748,2023,0.727076714
TAPANULI SELATAN,1203,SUMATERA UTARA,99.2580678,1.4927566,2023,0.704333964
TAPANULI TENGAH,1201,SUMATERA UTARA,98.6611402,1.8350669,2023,0.745703242
TAPANULI UTARA,1202,SUMATERA UTARA,99.0716886,1.9894967,2023,0.672952725
TOBA SAMOSIR,1212,SUMATERA UTARA,99.2642079,2.3797343,2023,0.66106028
LABUHANBATU,1210,SUMATERA UTARA,100.0564038,2.2787247,2023,0.701615033
ASAHAN,1209,SUMATERA UTARA,99.5625628,2.8023688,2023,0.713751173
SIMALUNGUN,1208,SUMATERA UTARA,99.0330607,2.9768426,2023,0.693542138
DAIRI,1211,SUMATERA UTARA,98.2673199,2.8436058,2023,0.701260279
