Kab_Kota,Kode_Kab,provinsi,X,Y,tahun,landcover
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2021,8.778526179
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2021,11.46804054
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2021,9.312024251
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2021,5.902710592
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2021,7.854353494
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2021,7.727050051
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2021,12.29653583
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2021,8.928729332
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2022,4.424908079
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2022,6.483904978
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2022,8.778526179
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2022,11.46804054
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2022,9.312024251
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2022,5.902710592
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2022,7.854353494
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2022,7.727050051
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2022,12.29653583
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2022,8.928729332
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2023,4.424908079
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2023,6.483904978
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2023,8.778526179
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2023,11.46804054
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2023,9.312024251
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2023,5.902710592
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2023,7.854353494
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2023,7.727050051
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2023,12.29653583
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2023,8.928729332
SUMBAWA BARAT,5207,NUSA TENGGARA BARAT,116.9150579,-8.8297087,2024,4.424908079
LOMBOK UTARA,5208,NUSA TENGGARA BARAT,116.2834974,-8.3490405,2024,6.483904978
LOMBOK BARAT,5201,NUSA TENGGARA BARAT,116.0942357,-8.6644079,2024,8.778526179
LOMBOK TENGAH,5202,NUSA TENGGARA BARAT,116.2892996,-8.7229563,2024,11.46804054
LOMBOK TIMUR,5203,NUSA TENGGARA BARAT,116.5308124,-8.5327953,2024,9.312024251
SUMBAWA,5204,NUSA TENGGARA BARAT,117.4849383,-8.7032214,2024,5.902710592
DOMPU,5205,NUSA TENGGARA BARAT,118.2168065,-8.4721421,2024,7.854353494
BIMA,5206,NUSA TENGGARA BARAT,118.6186186,-8.4747634,2024,7.727050051
KOTA MATARAM,5271,NUSA TENGGARA BARAT,116.1110931,-8.5902684,2024,12.29653583
KOTA BIMA,5272,NUSA TENGGARA BARAT,118.7849059,-8.4557992,2024,8.928729332
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2015,9.800218569
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2015,6.626806107
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2015,8.144796629
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2015,6.458551349
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2015,6.375806056
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2015,5.018877311
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2015,6.269194699
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2015,5.530420742
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2015,10.57192742
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2015,5.774016411
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2015,8.303386757
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2015,9.391302446
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2015,7.165661525
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2015,4.963624867
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2015,11.79260417
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2015,10.93300844
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2015,11.57618166
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2015,9.677079105
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2015,8.758854627
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2015,8.807654887
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2015,10.47775862
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2015,9.160077613
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2016,9.858166695
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2016,6.705089067
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2016,8.150283531
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2016,6.443350569
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2016,6.268192526
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2016,4.958321611
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2016,6.27633754
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2016,5.424683668
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2016,10.60368561
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2016,5.710991733
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2016,8.307396722
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2016,9.386162759
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2016,7.130294723
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2016,4.876201618
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2016,11.79493147
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2016,10.99283968
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2016,11.61745033
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2016,9.690549251
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2016,8.760788094
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2016,8.855518967
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2016,10.52589746
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2016,9.219169625
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2017,9.837923391
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2017,6.619661602
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2017,8.19555659
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2017,6.376170224
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2017,6.33290662
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2017,4.935881981
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2017,6.19210779
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2017,5.29484962
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2017,10.63672794
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2017,5.660275977
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2017,8.293805632
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2017,9.17232169
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2017,7.115333524
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2017,4.767398791
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2017,11.81670836
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2017,10.95535733
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2017,11.69036159
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2017,9.577598104
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2017,8.726979345
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2017,8.854989298
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2017,10.59210695
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2017,9.239366745
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2018,9.797919828
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2018,6.711486759
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2018,8.322722875
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2018,6.488480848
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2018,6.392406934
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2018,4.989709891
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2018,6.192890444
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2018,5.368608714
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2018,10.64696243
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2018,5.716476843
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2018,8.257207556
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2018,9.112889953
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2018,7.067872291
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2018,4.811918449
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2018,11.79214702
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2018,11.06949199
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2018,11.81717882
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2018,9.645803906
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2018,8.778894978
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2018,8.805760098
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2018,10.67303786
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2018,9.13074916
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2019,9.64545956
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2019,6.65709
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2019,8.3362656
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2019,6.538801585
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2019,6.396331481
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2019,4.87867434
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2019,5.961254135
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2019,5.248620896
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2019,10.50421893
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2019,5.697573988
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2019,8.184413884
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2019,9.138818036
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2019,6.879443012
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2019,4.46709612
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2019,11.82330793
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2019,10.84602032
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2019,11.67101074
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2019,9.53624059
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2019,8.706028318
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2019,8.562634343
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2019,10.51828136
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2019,8.957743332
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2020,9.721797608
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2020,6.672621075
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2020,8.093562077
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2020,6.43307995
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2020,6.259304314
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2020,4.758775844
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2020,5.851837775
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2020,5.155140611
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2020,10.47332777
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2020,5.591120809
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2020,8.199040828
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2020,9.338090278
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2020,6.805706259
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2020,4.360405252
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2020,11.76308899
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2020,10.72845876
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2020,11.77304702
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2020,9.559024564
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2020,8.685879697
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2020,8.574048154
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2020,10.43946059
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2020,8.914363622
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2021,9.721797608
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2021,6.672621075
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2021,8.093562077
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2021,6.43307995
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2021,6.259304314
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2021,4.758775844
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2021,5.851837775
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2021,5.155140611
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2021,10.47332777
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2021,5.591120809
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2021,8.199040828
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2021,9.338090278
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2021,6.805706259
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2021,4.360405252
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2021,11.76308899
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2021,10.72845876
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2021,11.77304702
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2021,9.559024564
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2021,8.685879697
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2021,8.574048154
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2021,10.43946059
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2021,8.914363622
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2022,9.721797608
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2022,6.672621075
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2022,8.093562077
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2022,6.43307995
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2022,6.259304314
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2022,4.758775844
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2022,5.851837775
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2022,5.155140611
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2022,10.47332777
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2022,5.591120809
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2022,8.199040828
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2022,9.338090278
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2022,6.805706259
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2022,4.360405252
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2022,11.76308899
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2022,10.72845876
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2022,11.77304702
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2022,9.559024564
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2022,8.685879697
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2022,8.574048154
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2022,10.43946059
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2022,8.914363622
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2023,9.721797608
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2023,6.672621075
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2023,8.093562077
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2023,6.43307995
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2023,6.259304314
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2023,4.758775844
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2023,5.851837775
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2023,5.155140611
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2023,10.47332777
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2023,5.591120809
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2023,8.199040828
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2023,9.338090278
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2023,6.805706259
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2023,4.360405252
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2023,11.76308899
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2023,10.72845876
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2023,11.77304702
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2023,9.559024564
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2023,8.685879697
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2023,8.574048154
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2023,10.43946059
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2023,8.914363622
BELU,5304,NUSA TENGGARA TIMUR,124.9684444,-9.1538498,2024,9.721797608
ALOR,5305,NUSA TENGGARA TIMUR,124.5687694,-8.3036854,2024,6.672621075
LEMBATA,5313,NUSA TENGGARA TIMUR,123.5423442,-8.3802807,2024,8.093562077
FLORES TIMUR,5306,NUSA TENGGARA TIMUR,122.9444228,-8.3650943,2024,6.43307995
SIKKA,5307,NUSA TENGGARA TIMUR,122.3037219,-8.6086623,2024,6.259304314
ENDE,5308,NUSA TENGGARA TIMUR,121.7341316,-8.6772393,2024,4.758775844
NGADA,5309,NUSA TENGGARA TIMUR,121.0011819,-8.667527,2024,5.851837775
MANGGARAI,5310,NUSA TENGGARA TIMUR,120.4015222,-8.5693611,2024,5.155140611
ROTE NDAO,5314,NUSA TENGGARA TIMUR,123.1243576,-10.7260353,2024,10.47332777
MANGGARAI BARAT,5315,NUSA TENGGARA TIMUR,119.988922,-8.6025435,2024,5.591120809
SUMBA TENGAH,5317,NUSA TENGGARA TIMUR,119.6656226,-9.5477131,2024,8.199040828
SUMBA BARAT DAYA,5318,NUSA TENGGARA TIMUR,119.1800364,-9.5342432,2024,9.338090278
NAGEKEO,5316,NUSA TENGGARA TIMUR,121.2730115,-8.6887088,2024,6.805706259
MANGGARAI TIMUR,5319,NUSA TENGGARA TIMUR,120.6905963,-8.5716422,2024,4.360405252
SABU RAIJUA,5320,NUSA TENGGARA TIMUR,121.8443543,-10.5357434,2024,11.76308899
MALAKA,5321,NUSA TENGGARA TIMUR,124.8893346,-9.5217569,2024,10.72845876
KOTA KUPANG,5371,NUSA TENGGARA TIMUR,123.6071843,-10.2042973,2024,11.77304702
SUMBA BARAT,5312,NUSA TENGGARA TIMUR,119.3797139,-9.6421808,2024,9.559024564
SUMBA TIMUR,5311,NUSA TENGGARA TIMUR,120.254968,-9.877298,2024,8.685879697
KUPANG,5301,NUSA TENGGARA TIMUR,123.8599567,-9.9182136,2024,8.574048154
TIMOR TENGAH SELATAN,5302,NUSA TENGGARA TIMUR,124.3967614,-9.8279507,2024,10.43946059
TIMOR TENGAH UTARA,5303,NUSA TENGGARA TIMUR,124.569663,-9.3773347,2024,8.914363622
JAYAWIJAYA,9102,PAPUA,138.8693382,-4.0882562,2015,4.708931127
JAYAPURA,9103,PAPUA,139.9758237,-2.978903,2015,2.288381548
NABIRE,9104,PAPUA,135.5843248,-3.3765549,2015,2.507297572
KEPULAUAN YAPEN,9105,PAPUA,136.1741346,-1.7456982,2015,2.996505814
BIAK NUMFOR,9106,PAPUA,135.8443168,-1.0039942,2015,3.260487233
PANIAI,9108,PAPUA,136.4928412,-3.8051995,2015,3.202727412
PUNCAK JAYA,9107,PAPUA,137.8437573,-3.4602156,2015,2.208695836
MIMIKA,9109,PAPUA,136.693886,-4.5004961,2015,3.810648951
NDUGA,9124,PAPUA,138.2404728,-4.4273931,2015,2.281328554
LANNY JAYA,9123,PAPUA,138.2709825,-3.9856669,2015,3.979474849
MAMBERAMO TENGAH,9121,PAPUA,139.0276647,-3.6086342,2015,2.416500484
YALIMO,9122,PAPUA,139.4585922,-3.813879,2015,2.2627228
MERAUKE,9101,PAPUA,139.7043407,-7.840149,2015,5.964354609
BOVEN DIGOEL,9116,PAPUA,140.3664515,-5.9870011,2015,2.139198489
MAPPI,9117,PAPUA,139.3990145,-6.4958057,2015,3.361359816
ASMAT,9118,PAPUA,138.560351,-5.3690801,2015,3.338683003
YAHUKIMO,9113,PAPUA,139.603251,-4.4892066,2015,2.564981836
PEGUNUNGAN BINTANG,9112,PAPUA,140.5326946,-4.5174982,2015,2.161014846
TOLIKARA,9114,PAPUA,138.4085867,-3.483928,2015,2.422278902
SARMI,9110,PAPUA,139.0031674,-2.4718783,2015,2.2328598
KEEROM,9111,PAPUA,140.6832602,-3.3321295,2015,2.160151507
WAROPEN,9115,PAPUA,136.7281853,-2.7469682,2015,2.240304959
SUPIORI,9119,PAPUA,135.564655,-0.7320935,2015,3.335362913
MAMBERAMO RAYA,9120,PAPUA,137.969067,-2.4896222,2015,2.899715376
PUNCAK,9125,PAPUA,137.4000323,-3.6195413,2015,2.605980811
DOGIYAI,9126,PAPUA,135.6675994,-4.0168554,2015,2.235629308
INTAN JAYA,9127,PAPUA,136.7448079,-3.5363868,2015,2.075106547
DEIYAI,9128,PAPUA,136.3846155,-4.1402897,2015,2.471686859
